./input/train/b1642dc6f.jpg,772,793,854,854,wheat
./input/train/f0508910d.jpg,971,285,1024,365,wheat
./input/train/4e5c1078d.jpg,43,17,167,103,wheat
./input/train/8b67401f1.jpg,980,527,1024,576,wheat
./input/train/0a3cb453f.jpg,215,417,293,520,wheat
./input/train/4e9096ca9.jpg,393,44,453,113,wheat
./input/train/d025ff56c.jpg,836,663,901,703,wheat
./input/train/86d6bcafe.jpg,175,583,240,636,wheat
./input/train/f3db3089c.jpg,693,527,814,609,wheat
./input/train/a97b31e99.jpg,760,66,903,112,wheat
./input/train/e525a27f8.jpg,543,324,631,407,wheat
./input/train/a13c89a7f.jpg,337,487,442,571,wheat
./input/train/2d93cee57.jpg,0,941,16,1009,wheat
./input/train/70b693efe.jpg,103,954,145,993,wheat
./input/train/90b494625.jpg,950,303,998,357,wheat
./input/train/b20d35e4d.jpg,556,791,651,818,wheat
./input/train/b7341c950.jpg,735,991,795,1024,wheat
./input/train/901a650fb.jpg,375,622,427,666,wheat
./input/train/d4652c53b.jpg,132,731,183,792,wheat
./input/train/ff1716939.jpg,714,216,803,281,wheat
./input/train/9790095bb.jpg,253,443,357,503,wheat
./input/train/92dbf3418.jpg,0,217,41,273,wheat
./input/train/7c598ce6b.jpg,65,447,144,511,wheat
./input/train/1ab041b77.jpg,889,518,969,579,wheat
./input/train/4e6891a56.jpg,107,734,218,788,wheat
./input/train/53d0a8b5a.jpg,717,553,774,606,wheat
./input/train/37f80fd4e.jpg,640,492,694,531,wheat
./input/train/bb9be63d1.jpg,158,464,311,494,wheat
./input/train/9d8a3a164.jpg,900,172,1002,254,wheat
./input/train/a90446700.jpg,925,689,1004,761,wheat
./input/train/5c2e16f27.jpg,307,757,377,835,wheat
./input/train/c00e6b4c5.jpg,321,397,397,482,wheat
./input/train/f1ecbf9d4.jpg,204,328,267,374,wheat
./input/train/200b3c316.jpg,174,602,223,663,wheat
./input/train/fb52ca9b2.jpg,633,62,744,142,wheat
./input/train/c6b4933f7.jpg,811,167,875,243,wheat
./input/train/41badd217.jpg,368,648,421,733,wheat
./input/train/b67b3c007.jpg,266,812,310,883,wheat
./input/train/2e1a15f76.jpg,423,950,502,1024,wheat
./input/train/0424c00e4.jpg,0,792,123,905,wheat
./input/train/7e6a307fd.jpg,669,389,757,434,wheat
./input/train/31016e613.jpg,640,540,783,645,wheat
./input/train/9f1d83913.jpg,997,830,1024,894,wheat
./input/train/e6b54d480.jpg,832,257,972,339,wheat
./input/train/db0fdecd3.jpg,122,40,222,94,wheat
./input/train/91c9d9c38.jpg,77,717,140,815,wheat
./input/train/a2895c1eb.jpg,824,972,905,1018,wheat
./input/train/ed1270725.jpg,316,284,384,340,wheat
./input/train/4eb328c36.jpg,359,138,428,194,wheat
./input/train/26c2b1c78.jpg,629,783,773,901,wheat
./input/train/251ed33a8.jpg,933,866,1024,948,wheat
./input/train/8224baba4.jpg,214,400,296,431,wheat
./input/train/1bc14c658.jpg,358,980,426,1024,wheat
./input/train/ed36e3b08.jpg,695,149,807,257,wheat
./input/train/e525a27f8.jpg,524,850,683,987,wheat
./input/train/3e9bf50b6.jpg,0,441,74,529,wheat
./input/train/350530720.jpg,24,318,103,389,wheat
./input/train/4e3d5f72f.jpg,432,1004,501,1022,wheat
./input/train/ca4cb597b.jpg,0,0,59,52,wheat
./input/train/1c0155c9c.jpg,104,171,159,240,wheat
./input/train/1364f7561.jpg,512,411,632,463,wheat
./input/train/fda2b546f.jpg,598,1002,649,1024,wheat
./input/train/5d6d64e39.jpg,679,850,788,922,wheat
./input/train/5a8f53092.jpg,286,42,330,124,wheat
./input/train/c3e712a5d.jpg,477,617,579,667,wheat
./input/train/725c243a7.jpg,441,963,616,1024,wheat
./input/train/148075f03.jpg,892,680,980,727,wheat
./input/train/ca4cb597b.jpg,401,630,452,689,wheat
./input/train/b56668db8.jpg,565,248,643,352,wheat
./input/train/35d6a4509.jpg,450,606,520,718,wheat
./input/train/94b3764f6.jpg,68,517,132,548,wheat
./input/train/7ea965d99.jpg,405,279,479,334,wheat
./input/train/f3db3089c.jpg,816,238,962,350,wheat
./input/train/fa7ceeea7.jpg,419,531,492,587,wheat
./input/train/17f1fa29e.jpg,906,19,947,84,wheat
./input/train/82f88bab4.jpg,344,191,438,264,wheat
./input/train/91c7fb84e.jpg,510,152,582,216,wheat
./input/train/0c2d20111.jpg,0,97,59,195,wheat
./input/train/12ef135a7.jpg,628,6,710,90,wheat
./input/train/c742fa9ae.jpg,305,792,383,818,wheat
./input/train/94ea18562.jpg,851,347,919,378,wheat
./input/train/e16a9d55e.jpg,390,724,546,764,wheat
./input/train/b72ba28ed.jpg,739,153,842,243,wheat
./input/train/9071d1211.jpg,736,680,800,731,wheat
./input/train/311a6b1e4.jpg,183,586,248,665,wheat
./input/train/427fddfcf.jpg,301,719,359,756,wheat
./input/train/94ea18562.jpg,780,262,826,297,wheat
./input/train/ab500e0d8.jpg,196,245,250,306,wheat
./input/train/d8d946295.jpg,797,2,865,108,wheat
./input/train/7ea965d99.jpg,776,548,877,577,wheat
./input/train/29b48c0a7.jpg,0,726,25,771,wheat
./input/train/cb7a2a690.jpg,188,326,251,364,wheat
./input/train/6c7a6f8b8.jpg,243,106,326,189,wheat
./input/train/b40d7ae4e.jpg,266,777,358,840,wheat
./input/train/be03606e0.jpg,1,647,53,678,wheat
./input/train/a2b9aabde.jpg,59,695,142,806,wheat
./input/train/e3f4e8b6d.jpg,451,421,590,535,wheat
./input/train/7b0840687.jpg,147,875,243,909,wheat
./input/train/f3e13af6a.jpg,128,769,181,824,wheat
./input/train/199350a76.jpg,529,575,590,632,wheat
./input/train/f8d848989.jpg,814,128,954,202,wheat
./input/train/1c6e42234.jpg,592,687,668,772,wheat
./input/train/a0b9b2399.jpg,41,774,215,843,wheat
./input/train/5ccb447e6.jpg,657,0,826,129,wheat
./input/train/74068babf.jpg,120,763,262,821,wheat
./input/train/b9e747e1b.jpg,969,524,1024,550,wheat
./input/train/a28af8f95.jpg,816,77,849,170,wheat
./input/train/35b935b6c.jpg,471,166,526,253,wheat
./input/train/900d273d2.jpg,671,331,740,409,wheat
./input/train/152d16ce7.jpg,285,213,335,287,wheat
./input/train/82b734b58.jpg,219,723,292,783,wheat
./input/train/a9aabd0c8.jpg,727,331,845,408,wheat
./input/train/237051cce.jpg,77,674,184,711,wheat
./input/train/73ebe3acc.jpg,646,989,784,1023,wheat
./input/train/13354f036.jpg,187,152,252,222,wheat
./input/train/75735abbc.jpg,223,497,310,576,wheat
./input/train/bbf57e28b.jpg,262,45,331,131,wheat
./input/train/7ab4f3778.jpg,410,565,454,640,wheat
./input/train/6202ea12d.jpg,824,585,873,682,wheat
./input/train/4f75a8d52.jpg,626,588,747,682,wheat
./input/train/3f6898489.jpg,756,517,832,594,wheat
./input/train/70d39ea64.jpg,975,2,1024,51,wheat
./input/train/131708dfd.jpg,942,30,1024,110,wheat
./input/train/0980aa079.jpg,47,798,112,870,wheat
./input/train/25b347123.jpg,661,275,762,387,wheat
./input/train/c9b23ec87.jpg,787,308,833,339,wheat
./input/train/35f84d33a.jpg,919,229,997,298,wheat
./input/train/f1144b38d.jpg,659,320,726,373,wheat
./input/train/e089dca60.jpg,59,134,166,301,wheat
./input/train/c6357c9d8.jpg,286,660,337,727,wheat
./input/train/f72cabcea.jpg,940,649,990,698,wheat
./input/train/84a6298a3.jpg,323,896,534,992,wheat
./input/train/e891a6cff.jpg,801,634,864,774,wheat
./input/train/d93838526.jpg,289,804,323,861,wheat
./input/train/d63d5214a.jpg,173,955,237,1003,wheat
./input/train/68fedffd4.jpg,652,183,873,569,wheat
./input/train/7c6e9829c.jpg,0,624,51,739,wheat
./input/train/07dc460bc.jpg,388,944,601,1024,wheat
./input/train/a245ab7f9.jpg,352,666,432,728,wheat
./input/train/a7e2015b3.jpg,574,561,626,623,wheat
./input/train/7e18f16b8.jpg,507,447,584,531,wheat
./input/train/56c449fcd.jpg,0,887,103,924,wheat
./input/train/3cbee7440.jpg,681,901,750,974,wheat
./input/train/4f4b7779a.jpg,940,420,1023,500,wheat
./input/train/d4abcc41e.jpg,125,76,186,156,wheat
./input/train/18cefbf07.jpg,402,938,520,986,wheat
./input/train/5de7e4f98.jpg,794,950,878,1024,wheat
./input/train/8f877bc06.jpg,634,880,687,934,wheat
./input/train/a332a2aeb.jpg,727,138,789,209,wheat
./input/train/c08aa4a62.jpg,315,775,393,828,wheat
./input/train/9302b9512.jpg,479,681,535,759,wheat
./input/train/11c916a8a.jpg,230,404,320,522,wheat
./input/train/7f01525b1.jpg,708,507,783,575,wheat
./input/train/619aff026.jpg,522,0,670,34,wheat
./input/train/6f0b47178.jpg,193,397,251,458,wheat
./input/train/ccfff0629.jpg,163,499,225,558,wheat
./input/train/eae9f9037.jpg,578,562,641,609,wheat
./input/train/13d56dca0.jpg,240,547,311,614,wheat
./input/train/d94a7f88a.jpg,377,657,459,728,wheat
./input/train/7fcfe0ae1.jpg,383,846,439,907,wheat
./input/train/bf4a133c9.jpg,327,765,409,834,wheat
./input/train/eeb2213cd.jpg,672,972,760,1024,wheat
./input/train/e16f7b9c3.jpg,669,808,761,928,wheat
./input/train/acb011afd.jpg,240,855,328,953,wheat
./input/train/30dbdb998.jpg,410,421,507,517,wheat
./input/train/25d38ec2c.jpg,422,164,497,221,wheat
./input/train/4b83b6541.jpg,804,228,884,375,wheat
./input/train/fade0e053.jpg,39,574,103,684,wheat
./input/train/fa068329f.jpg,923,777,1024,826,wheat
./input/train/a20516192.jpg,0,129,79,171,wheat
./input/train/666e0a853.jpg,228,668,285,739,wheat
./input/train/ef0d01fae.jpg,1,607,80,647,wheat
./input/train/c26cd234a.jpg,87,151,140,211,wheat
./input/train/4e6891a56.jpg,836,479,928,519,wheat
./input/train/cc81eb577.jpg,298,950,351,1016,wheat
./input/train/0877092cc.jpg,633,470,735,525,wheat
./input/train/1ecc491e7.jpg,929,563,988,649,wheat
./input/train/72f8aaa4f.jpg,870,358,954,440,wheat
./input/train/15feda382.jpg,390,168,462,268,wheat
./input/train/ae5132628.jpg,594,310,650,373,wheat
./input/train/eca204c85.jpg,225,572,295,647,wheat
./input/train/15153bb54.jpg,837,586,951,675,wheat
./input/train/a41c48f1a.jpg,1,740,43,771,wheat
./input/train/c3c8b6aa5.jpg,359,333,513,455,wheat
./input/train/d8616bdd1.jpg,258,894,359,976,wheat
./input/train/610d45d1e.jpg,0,535,113,595,wheat
./input/train/6b62a043a.jpg,327,597,404,746,wheat
./input/train/e3fcdaef7.jpg,379,789,453,872,wheat
./input/train/7bf6e7991.jpg,1006,563,1024,590,wheat
./input/train/1c2c0786b.jpg,380,33,472,104,wheat
./input/train/dae984d6a.jpg,730,344,778,402,wheat
./input/train/8bd104266.jpg,542,299,610,410,wheat
./input/train/073d83544.jpg,957,945,1024,1000,wheat
./input/train/3ed7c19f0.jpg,0,991,64,1024,wheat
./input/train/3d74e4614.jpg,828,788,913,846,wheat
./input/train/afe4fd4f5.jpg,965,128,1024,210,wheat
./input/train/34b96b38e.jpg,320,66,368,190,wheat
./input/train/7ea965d99.jpg,62,754,159,792,wheat
./input/train/da5063a1b.jpg,146,845,203,929,wheat
./input/train/c64a8e237.jpg,75,993,110,1024,wheat
./input/train/6c9cf179f.jpg,954,579,1023,621,wheat
./input/train/f7fceadee.jpg,913,174,1003,304,wheat
./input/train/f1ecbf9d4.jpg,963,271,1024,371,wheat
./input/train/a119a31fb.jpg,817,284,959,372,wheat
./input/train/8f65fc2b9.jpg,757,268,815,361,wheat
./input/train/6b8416819.jpg,973,22,1024,118,wheat
./input/train/4a3f67d2e.jpg,124,580,178,638,wheat
./input/train/d72de34f5.jpg,180,691,228,737,wheat
./input/train/56d56e9e8.jpg,178,207,225,268,wheat
./input/train/2f8461229.jpg,92,956,214,1004,wheat
./input/train/4b3d92c5e.jpg,830,566,875,641,wheat
./input/train/43e3ccd92.jpg,566,299,659,379,wheat
./input/train/6ef909f8f.jpg,586,732,683,824,wheat
./input/train/4b4639da9.jpg,232,128,328,328,wheat
./input/train/950935ac1.jpg,233,128,299,254,wheat
./input/train/38b259a9e.jpg,869,46,965,163,wheat
./input/train/132a92818.jpg,80,847,202,891,wheat
./input/train/7e1a10f51.jpg,492,157,602,213,wheat
./input/train/56f7dc978.jpg,373,381,458,448,wheat
./input/train/ab1bb325c.jpg,271,860,341,904,wheat
./input/train/4e02ed1d3.jpg,0,18,84,110,wheat
./input/train/af7f4eb72.jpg,944,332,1008,404,wheat
./input/train/f2c6481a5.jpg,547,876,642,970,wheat
./input/train/2cc49e1ba.jpg,0,805,135,875,wheat
./input/train/1b399c9a7.jpg,294,138,380,264,wheat
./input/train/6bd3f949d.jpg,333,724,385,787,wheat
./input/train/7227652d3.jpg,869,865,942,958,wheat
./input/train/9d137bb37.jpg,907,114,988,180,wheat
./input/train/a7a86396e.jpg,460,855,530,888,wheat
./input/train/b29274495.jpg,40,443,118,548,wheat
./input/train/34c5e70d5.jpg,851,586,914,664,wheat
./input/train/5a76259a0.jpg,445,124,619,296,wheat
./input/train/966c3ebc6.jpg,840,338,923,425,wheat
./input/train/27f0a8188.jpg,707,472,757,537,wheat
./input/train/bb67d5c2e.jpg,0,498,69,550,wheat
./input/train/d7a53082e.jpg,305,1000,341,1024,wheat
./input/train/9790095bb.jpg,0,139,63,186,wheat
./input/train/e3a86f7ff.jpg,196,162,288,236,wheat
./input/train/4a609f334.jpg,379,649,454,702,wheat
./input/train/a815bae49.jpg,446,504,525,699,wheat
./input/train/5a155e612.jpg,685,610,837,680,wheat
./input/train/f7fceadee.jpg,591,517,698,596,wheat
./input/train/46e49521e.jpg,657,606,753,737,wheat
./input/train/c9175cfdd.jpg,826,890,927,974,wheat
./input/train/200b3c316.jpg,180,833,254,876,wheat
./input/train/aaf9d5f5c.jpg,274,322,354,387,wheat
./input/train/e18bbfc52.jpg,41,418,128,499,wheat
./input/train/a57808743.jpg,28,23,253,181,wheat
./input/train/ac891ac35.jpg,97,906,253,975,wheat
./input/train/fb2b30bc9.jpg,813,40,891,115,wheat
./input/train/91fb0d442.jpg,562,359,632,399,wheat
./input/train/89fb3f19c.jpg,769,133,836,290,wheat
./input/train/7ec61f6ab.jpg,718,884,778,970,wheat
./input/train/2d8a88333.jpg,709,16,808,116,wheat
./input/train/a346a6b04.jpg,703,806,772,877,wheat
./input/train/f6181ac93.jpg,290,140,378,170,wheat
./input/train/88136bbdd.jpg,600,783,664,831,wheat
./input/train/57e21a852.jpg,21,222,151,394,wheat
./input/train/bc49e2888.jpg,1011,365,1024,409,wheat
./input/train/1a6f43e22.jpg,186,394,247,445,wheat
./input/train/76be097e9.jpg,15,258,129,301,wheat
./input/train/f244c9c23.jpg,549,407,608,501,wheat
./input/train/c31bf0e39.jpg,0,812,45,873,wheat
./input/train/c1973a2fe.jpg,337,183,449,266,wheat
./input/train/99f9c7b01.jpg,204,533,269,630,wheat
./input/train/477bdc144.jpg,911,373,988,465,wheat
./input/train/88136bbdd.jpg,896,398,935,434,wheat
./input/train/c2b54f1fe.jpg,422,814,487,882,wheat
./input/train/d05a25a35.jpg,482,14,553,77,wheat
./input/train/70083c73e.jpg,494,236,532,343,wheat
./input/train/17117532b.jpg,34,1006,94,1024,wheat
./input/train/d25b61e9f.jpg,147,0,302,76,wheat
./input/train/3d765f241.jpg,121,25,237,231,wheat
./input/train/72d4c6b3e.jpg,623,614,700,680,wheat
./input/train/ef1f73253.jpg,636,466,707,568,wheat
./input/train/c60a61cf5.jpg,860,681,968,742,wheat
./input/train/69b3074c4.jpg,779,853,821,914,wheat
./input/train/bc226ebfd.jpg,946,361,1024,669,wheat
./input/train/a5cdd6362.jpg,631,838,712,894,wheat
./input/train/af785ce1e.jpg,958,0,1024,51,wheat
./input/train/45a6506a3.jpg,159,228,264,332,wheat
./input/train/116a6fceb.jpg,114,837,194,901,wheat
./input/train/ea74ca09f.jpg,857,435,924,499,wheat
./input/train/ce78f7f47.jpg,594,50,735,119,wheat
./input/train/8417e5762.jpg,992,667,1024,719,wheat
./input/train/8405c37aa.jpg,189,641,218,727,wheat
./input/train/6939a6e17.jpg,871,619,986,713,wheat
./input/train/feb09b731.jpg,0,565,30,627,wheat
./input/train/c60a61cf5.jpg,801,934,863,973,wheat
./input/train/39cb95bc9.jpg,812,507,865,582,wheat
./input/train/d50c71d8c.jpg,299,663,394,777,wheat
./input/train/4a44720ca.jpg,117,35,189,123,wheat
./input/train/e2a3ba358.jpg,733,393,771,454,wheat
./input/train/86a279fe3.jpg,524,742,587,830,wheat
./input/train/474a83c68.jpg,653,911,732,991,wheat
./input/train/c9175cfdd.jpg,652,486,770,627,wheat
./input/train/e383c916b.jpg,229,96,296,129,wheat
./input/train/c00c660fc.jpg,599,378,710,425,wheat
./input/train/6a888dbcf.jpg,631,442,712,506,wheat
./input/train/125118d1d.jpg,696,161,778,245,wheat
./input/train/b80ec5988.jpg,384,946,483,1017,wheat
./input/train/371563f00.jpg,50,607,130,688,wheat
./input/train/3014e5cad.jpg,607,200,679,243,wheat
./input/train/e6af62317.jpg,509,846,570,910,wheat
./input/train/f46fea3a3.jpg,274,809,334,884,wheat
./input/train/4b0b5b4bd.jpg,178,150,219,260,wheat
./input/train/d3a1f8c7e.jpg,455,752,645,849,wheat
./input/train/88707bd69.jpg,864,500,931,570,wheat
./input/train/c9a573b93.jpg,423,587,499,670,wheat
./input/train/c1577d6ff.jpg,550,235,663,302,wheat
./input/train/4132df01d.jpg,12,815,232,868,wheat
./input/train/d94a7f88a.jpg,401,297,458,402,wheat
./input/train/69b3074c4.jpg,632,385,676,471,wheat
./input/train/88136bbdd.jpg,931,86,966,143,wheat
./input/train/af13ca6bc.jpg,5,666,108,709,wheat
./input/train/c09caecc1.jpg,987,748,1024,783,wheat
./input/train/50c47d6b5.jpg,283,906,389,954,wheat
./input/train/4b4f6de9b.jpg,382,778,503,864,wheat
./input/train/3d9302a17.jpg,721,291,832,326,wheat
./input/train/be29a83ad.jpg,895,604,969,683,wheat
./input/train/aa4ec63aa.jpg,531,1,573,45,wheat
./input/train/a6aeedae1.jpg,423,854,523,933,wheat
./input/train/d03bcfba1.jpg,688,119,763,180,wheat
./input/train/fda2b546f.jpg,2,980,80,1024,wheat
./input/train/f985e704d.jpg,543,855,621,948,wheat
./input/train/7f84d451f.jpg,783,186,848,253,wheat
./input/train/63a5a0d29.jpg,492,858,561,877,wheat
./input/train/85e11a8bc.jpg,148,151,251,217,wheat
./input/train/005b0d8bb.jpg,84,539,237,635,wheat
./input/train/78edb3987.jpg,680,0,820,135,wheat
./input/train/4eb442168.jpg,856,6,928,88,wheat
./input/train/a519e5a11.jpg,477,477,553,506,wheat
./input/train/63c207ea9.jpg,172,615,236,672,wheat
./input/train/8549afcd5.jpg,176,885,320,1024,wheat
./input/train/c7637f1dd.jpg,828,343,931,433,wheat
./input/train/237051cce.jpg,339,738,414,767,wheat
./input/train/6b2a591e8.jpg,181,944,235,1007,wheat
./input/train/69809f5c0.jpg,642,77,798,173,wheat
